*YYYYMMDD HHMMSS JJJJJ.JJJJ         X             Y             Z            Sx        Sy       Sz     Rxy   Rxz    Ryz            NLat         Elong         Height         dN        dE        dU         Sn       Se       Su      Rne    Rnu    Reu  Soln
 20050607 120000 53528.5000 -2485778.29817 -3284087.08768  4853826.84719  0.00345  0.00422  0.00528  0.827 -0.762 -0.798      49.8730533887  232.8773356055  164.71520    -0.01549  -0.01848  -0.00550    0.00229  0.00157  0.00706  0.027 -0.208 -0.046 repro
 20050608 120000 53529.5000 -2485778.29992 -3284087.09075  4853826.84950  0.00351  0.00430  0.00538  0.831 -0.769 -0.803      49.8730533780  232.8773356117  164.71923    -0.01668  -0.01803  -0.00148    0.00231  0.00158  0.00721  0.026 -0.213 -0.049 repro
 20050609 120000 53530.5000 -2485778.29800 -3284087.08721  4853826.84664  0.00356  0.00441  0.00536  0.835 -0.773 -0.810      49.8730533888  232.8773356033  164.71448    -0.01548  -0.01863  -0.00623    0.00232  0.00159  0.00728  0.027 -0.259 -0.031 repro
 20050610 120000 53531.5000 -2485778.29941 -3284087.08891  4853826.84749  0.00371  0.00455  0.00560  0.830 -0.769 -0.803      49.8730533785  232.8773356020  164.71655    -0.01662  -0.01873  -0.00416    0.00244  0.00168  0.00756  0.027 -0.237 -0.050 repro
 20050611 120000 53532.5000 -2485778.29998 -3284087.09048  4853826.84901  0.00356  0.00438  0.00533  0.830 -0.773 -0.806      49.8730533764  232.8773356088  164.71874    -0.01686  -0.01824  -0.00197    0.00232  0.00161  0.00723  0.021 -0.257 -0.045 repro
 20050612 120000 53533.5000 -2485778.29902 -3284087.08755  4853826.84605  0.00347  0.00419  0.00521  0.825 -0.768 -0.801      49.8730533793  232.8773355949  164.71459    -0.01654  -0.01924  -0.00611    0.00226  0.00158  0.00701  0.035 -0.229 -0.071 repro
 20050613 120000 53534.5000 -2485778.30006 -3284087.08881  4853826.85027  0.00361  0.00448  0.00548  0.827 -0.764 -0.802      49.8730533926  232.8773355939  164.71887    -0.01506  -0.01931  -0.00183    0.00240  0.00165  0.00739  0.017 -0.239 -0.023 repro
 20050614 120000 53535.5000 -2485778.30010 -3284087.08969  4853826.84865  0.00343  0.00420  0.00525  0.820 -0.762 -0.797      49.8730533782  232.8773356008  164.71810    -0.01666  -0.01881  -0.00260    0.00228  0.00159  0.00702  0.023 -0.205 -0.048 repro
 20050615 120000 53536.5000 -2485778.30081 -3284087.09049  4853826.85034  0.00340  0.00418  0.00519  0.823 -0.762 -0.797      49.8730533806  232.8773355997  164.72009    -0.01639  -0.01889  -0.00062    0.00226  0.00157  0.00695  0.020 -0.214 -0.039 repro
 20050616 120000 53537.5000 -2485778.30267 -3284087.09243  4853826.85312  0.00343  0.00421  0.00522  0.823 -0.755 -0.794      49.8730533783  232.8773355953  164.72393    -0.01664  -0.01920   0.00322    0.00231  0.00158  0.00699  0.033 -0.214 -0.041 repro
 20050617 120000 53538.5000 -2485778.30035 -3284087.09059  4853826.84951  0.00355  0.00435  0.00541  0.822 -0.758 -0.796      49.8730533771  232.8773356056  164.71933    -0.01677  -0.01847  -0.00138    0.00237  0.00164  0.00725  0.030 -0.210 -0.041 repro
 20050618 120000 53539.5000 -2485778.30214 -3284087.09167  4853826.85074  0.00331  0.00411  0.00508  0.823 -0.766 -0.800      49.8730533709  232.8773355948  164.72151    -0.01747  -0.01924   0.00081    0.00220  0.00153  0.00682  0.005 -0.220 -0.024 repro
 20050619 120000 53540.5000 -2485778.29781 -3284087.08760  4853826.84528  0.00336  0.00416  0.00517  0.824 -0.762 -0.801      49.8730533796  232.8773356088  164.71356    -0.01651  -0.01825  -0.00714    0.00223  0.00155  0.00692  0.022 -0.212 -0.028 repro
 20050620 120000 53541.5000 -2485778.29611 -3284087.08380  4853826.84357  0.00365  0.00451  0.00562  0.827 -0.763 -0.801      49.8730533976  232.8773355957  164.70964    -0.01450  -0.01918  -0.01106    0.00243  0.00167  0.00752  0.024 -0.210 -0.030 repro
 20050621 120000 53542.5000 -2485778.29597 -3284087.08497  4853826.84361  0.00350  0.00434  0.00536  0.828 -0.765 -0.800      49.8730533919  232.8773356070  164.71022    -0.01513  -0.01837  -0.01049    0.00233  0.00160  0.00720  0.013 -0.220 -0.028 repro
 20050622 120000 53543.5000 -2485778.30005 -3284087.08892  4853826.84607  0.00363  0.00446  0.00557  0.829 -0.766 -0.798      49.8730533676  232.8773355949  164.71572    -0.01784  -0.01923  -0.00499    0.00241  0.00165  0.00745  0.020 -0.208 -0.047 repro
 20050623 120000 53544.5000 -2485778.29720 -3284087.08720  4853826.84569  0.00341  0.00421  0.00524  0.823 -0.764 -0.799      49.8730533866  232.8773356122  164.71343    -0.01571  -0.01800  -0.00727    0.00226  0.00158  0.00702  0.013 -0.211 -0.034 repro
 20050624 120000 53545.5000 -2485778.29546 -3284087.08519  4853826.84376  0.00367  0.00454  0.00562  0.829 -0.766 -0.801      49.8730533937  232.8773356146  164.71025    -0.01493  -0.01783  -0.01046    0.00244  0.00167  0.00755  0.016 -0.221 -0.032 repro
 20050625 120000 53546.5000 -2485778.29680 -3284087.08555  4853826.84419  0.00336  0.00414  0.00513  0.823 -0.763 -0.800      49.8730533887  232.8773356026  164.71128    -0.01549  -0.01868  -0.00942    0.00222  0.00155  0.00689  0.019 -0.218 -0.033 repro
 20050626 120000 53547.5000 -2485778.29981 -3284087.08927  4853826.84789  0.00333  0.00411  0.00507  0.826 -0.767 -0.801      49.8730533772  232.8773356006  164.71720    -0.01676  -0.01883  -0.00351    0.00220  0.00152  0.00683  0.013 -0.227 -0.033 repro
 20050627 120000 53548.5000 -2485778.30045 -3284087.09054  4853826.84886  0.00334  0.00415  0.00514  0.826 -0.764 -0.798      49.8730533732  232.8773356041  164.71884    -0.01721  -0.01858  -0.00187    0.00223  0.00153  0.00689  0.006 -0.217 -0.025 repro
 20050628 120000 53549.5000 -2485778.29739 -3284087.08660  4853826.84400  0.00339  0.00419  0.00519  0.828 -0.769 -0.801      49.8730533794  232.8773356050  164.71191    -0.01653  -0.01851  -0.00880    0.00224  0.00154  0.00697  0.011 -0.221 -0.038 repro
 20050629 120000 53550.5000 -2485778.29847 -3284087.08854  4853826.84788  0.00375  0.00463  0.00581  0.828 -0.764 -0.799      49.8730533868  232.8773356092  164.71629    -0.01571  -0.01821  -0.00441    0.00250  0.00171  0.00775  0.019 -0.198 -0.039 repro
 20050630 120000 53551.5000 -2485778.29813 -3284087.08790  4853826.84636  0.00347  0.00430  0.00533  0.831 -0.768 -0.804      49.8730533829  232.8773356077  164.71467    -0.01614  -0.01832  -0.00604    0.00229  0.00156  0.00716  0.018 -0.218 -0.029 repro
 20050701 120000 53552.5000 -2485778.29886 -3284087.08788  4853826.84805  0.00344  0.00428  0.00526  0.831 -0.771 -0.805      49.8730533898  232.8773355994  164.71624    -0.01537  -0.01891  -0.00447    0.00227  0.00156  0.00709  0.009 -0.232 -0.026 repro
 20050702 120000 53553.5000 -2485778.29538 -3284087.08632  4853826.84437  0.00347  0.00428  0.00525  0.830 -0.771 -0.800      49.8730533914  232.8773356249  164.71127    -0.01519  -0.01708  -0.00944    0.00229  0.00157  0.00709  0.006 -0.238 -0.044 repro
 20050703 120000 53554.5000 -2485778.29796 -3284087.08824  4853826.84751  0.00342  0.00421  0.00521  0.829 -0.770 -0.800      49.8730533884  232.8773356124  164.71566    -0.01553  -0.01798  -0.00505    0.00226  0.00155  0.00700  0.009 -0.226 -0.047 repro
 20050704 120000 53555.5000 -2485778.29527 -3284087.08758  4853826.84988  0.00375  0.00465  0.00575  0.836 -0.773 -0.802      49.8730534169  232.8773356368  164.71608    -0.01235  -0.01624  -0.00462    0.00248  0.00167  0.00773  0.005 -0.226 -0.040 repro
 20050705 120000 53556.5000 -2485778.29675 -3284087.08682  4853826.84878  0.00371  0.00456  0.00570  0.830 -0.769 -0.804      49.8730534086  232.8773356140  164.71543    -0.01328  -0.01787  -0.00528    0.00244  0.00168  0.00764  0.024 -0.213 -0.044 repro
 20050706 120000 53557.5000 -2485778.29930 -3284087.08919  4853826.84794  0.00353  0.00435  0.00539  0.828 -0.767 -0.800      49.8730533801  232.8773356055  164.71700    -0.01645  -0.01847  -0.00371    0.00233  0.00160  0.00724  0.015 -0.220 -0.039 repro
 20050707 120000 53558.5000 -2485778.29777 -3284087.08768  4853826.84757  0.00344  0.00417  0.00524  0.820 -0.760 -0.793      49.8730533926  232.8773356099  164.71534    -0.01506  -0.01817  -0.00537    0.00228  0.00159  0.00699  0.026 -0.201 -0.062 repro
 20050708 120000 53559.5000 -2485778.30143 -3284087.08973  4853826.85058  0.00358  0.00440  0.00547  0.830 -0.771 -0.801      49.8730533836  232.8773355865  164.72012    -0.01606  -0.01984  -0.00059    0.00236  0.00162  0.00734  0.014 -0.221 -0.051 repro
 20050709 120000 53560.5000 -2485778.30013 -3284087.09117  4853826.85106  0.00350  0.00431  0.00535  0.830 -0.769 -0.801      49.8730533839  232.8773356130  164.72072    -0.01603  -0.01794   0.00001    0.00231  0.00158  0.00719  0.013 -0.221 -0.044 repro
 20050710 120000 53561.5000 -2485778.29942 -3284087.09129  4853826.85142  0.00345  0.00420  0.00521  0.821 -0.765 -0.801      49.8730533882  232.8773356218  164.72079    -0.01554  -0.01731   0.00007    0.00226  0.00159  0.00701  0.028 -0.225 -0.054 repro
 20050711 120000 53562.5000 -2485778.29950 -3284087.09021  4853826.85106  0.00347  0.00424  0.00531  0.826 -0.767 -0.799      49.8730533917  232.8773356118  164.71998    -0.01515  -0.01802  -0.00072    0.00229  0.00158  0.00710  0.016 -0.209 -0.050 repro
 20050712 120000 53563.5000 -2485778.29988 -3284087.08966  4853826.84922  0.00336  0.00413  0.00518  0.824 -0.761 -0.797      49.8730533825  232.8773356030  164.71844    -0.01618  -0.01865  -0.00227    0.00224  0.00154  0.00691  0.022 -0.201 -0.040 repro
 20050713 120000 53564.5000 -2485778.29751 -3284087.08961  4853826.85021  0.00352  0.00431  0.00534  0.829 -0.773 -0.802      49.8730533984  232.8773356289  164.71825    -0.01441  -0.01680  -0.00246    0.00230  0.00159  0.00719  0.010 -0.228 -0.052 repro
 20050714 120000 53565.5000 -2485778.29775 -3284087.08843  4853826.85000  0.00350  0.00432  0.00537  0.828 -0.773 -0.803      49.8730534026  232.8773356164  164.71757    -0.01394  -0.01770  -0.00313    0.00230  0.00159  0.00721  0.005 -0.219 -0.040 repro
 20050715 120000 53566.5000 -2485778.29984 -3284087.09095  4853826.85141  0.00373  0.00459  0.00574  0.829 -0.770 -0.801      49.8730533883  232.8773356143  164.72076    -0.01553  -0.01784   0.00006    0.00246  0.00169  0.00768  0.012 -0.211 -0.045 repro
 20050716 120000 53567.5000 -2485778.29728 -3284087.08703  4853826.84690  0.00347  0.00429  0.00531  0.827 -0.771 -0.802      49.8730533943  232.8773356098  164.71431    -0.01487  -0.01817  -0.00640    0.00228  0.00159  0.00714  0.007 -0.225 -0.035 repro
 20050717 120000 53568.5000 -2485778.29928 -3284087.08994  4853826.85142  0.00347  0.00428  0.00534  0.827 -0.769 -0.800      49.8730533962  232.8773356120  164.72003    -0.01465  -0.01801  -0.00067    0.00229  0.00158  0.00715  0.009 -0.210 -0.039 repro
 20050718 120000 53569.5000 -2485778.30138 -3284087.09339  4853826.85381  0.00354  0.00438  0.00546  0.824 -0.766 -0.799      49.8730533824  232.8773356177  164.72445    -0.01618  -0.01760   0.00374    0.00235  0.00163  0.00730  0.009 -0.209 -0.035 repro
 20050719 120000 53570.5000 -2485778.29523 -3284087.08750  4853826.84364  0.00354  0.00434  0.00539  0.827 -0.774 -0.804      49.8730533813  232.8773356366  164.71125    -0.01631  -0.01625  -0.00945    0.00230  0.00161  0.00724  0.009 -0.224 -0.050 repro
 20050720 120000 53571.5000 -2485778.30080 -3284087.09335  4853826.85280  0.00347  0.00426  0.00526  0.827 -0.772 -0.803      49.8730533793  232.8773356238  164.72343    -0.01654  -0.01716   0.00273    0.00227  0.00158  0.00709  0.012 -0.230 -0.045 repro
 20050721 120000 53572.5000 -2485778.29796 -3284087.09061  4853826.85003  0.00346  0.00424  0.00524  0.830 -0.774 -0.804      49.8730533900  232.8773356323  164.71880    -0.01535  -0.01655  -0.00191    0.00225  0.00156  0.00707  0.015 -0.233 -0.051 repro
 20050722 120000 53573.5000 -2485778.29905 -3284087.08966  4853826.85206  0.00368  0.00449  0.00563  0.831 -0.771 -0.803      49.8730534024  232.8773356122  164.72029    -0.01396  -0.01799  -0.00042    0.00241  0.00166  0.00754  0.025 -0.214 -0.057 repro
 20050723 120000 53574.5000 -2485778.29936 -3284087.09291  4853826.85211  0.00349  0.00428  0.00532  0.828 -0.770 -0.801      49.8730533836  232.8773356361  164.72212    -0.01606  -0.01628   0.00141    0.00229  0.00158  0.00714  0.017 -0.221 -0.052 repro
 20050724 120000 53575.5000 -2485778.29771 -3284087.09067  4853826.84897  0.00364  0.00443  0.00556  0.828 -0.768 -0.810      49.8730533845  232.8773356356  164.71792    -0.01595  -0.01632  -0.00278    0.00235  0.00165  0.00745  0.048 -0.214 -0.050 repro
 20050725 120000 53576.5000 -2485778.29508 -3284087.08844  4853826.84792  0.00355  0.00436  0.00543  0.831 -0.771 -0.808      49.8730534016  232.8773356460  164.71495    -0.01405  -0.01557  -0.00575    0.00231  0.00160  0.00730  0.029 -0.221 -0.041 repro
 20050726 120000 53577.5000 -2485778.29798 -3284087.09221  4853826.85051  0.00369  0.00455  0.00575  0.825 -0.769 -0.813      49.8730533839  232.8773356455  164.72000    -0.01602  -0.01561  -0.00071    0.00238  0.00169  0.00767  0.040 -0.196 -0.029 repro
 20050727 120000 53578.5000 -2485778.29790 -3284087.08943  4853826.84910  0.00370  0.00455  0.00565  0.834 -0.776 -0.815      49.8730533913  232.8773356231  164.71746    -0.01520  -0.01722  -0.00325    0.00237  0.00165  0.00761  0.036 -0.232 -0.038 repro
 20050728 120000 53579.5000 -2485778.29765 -3284087.08794  4853826.84751  0.00373  0.00450  0.00564  0.827 -0.770 -0.807      49.8730533913  232.8773356133  164.71538    -0.01520  -0.01791  -0.00532    0.00240  0.00169  0.00758  0.045 -0.220 -0.070 repro
 20050729 120000 53580.5000 -2485778.29835 -3284087.09105  4853826.85058  0.00383  0.00464  0.00587  0.829 -0.764 -0.808      49.8730533891  232.8773356317  164.71960    -0.01544  -0.01660  -0.00111    0.00248  0.00173  0.00784  0.060 -0.200 -0.056 repro
 20050730 120000 53581.5000 -2485778.29831 -3284087.08915  4853826.84838  0.00381  0.00462  0.00581  0.830 -0.771 -0.810      49.8730533870  232.8773356163  164.71693    -0.01568  -0.01771  -0.00378    0.00245  0.00172  0.00779  0.050 -0.214 -0.064 repro
 20050731 120000 53582.5000 -2485778.30060 -3284087.09097  4853826.85430  0.00421  0.00510  0.00638  0.833 -0.772 -0.811      49.8730534018  232.8773356061  164.72328    -0.01403  -0.01844   0.00257    0.00270  0.00188  0.00858  0.052 -0.227 -0.062 repro
 20050801 120000 53583.5000 -2485778.29697 -3284087.09019  4853826.84911  0.00378  0.00460  0.00571  0.834 -0.774 -0.813      49.8730533910  232.8773356398  164.71750    -0.01523  -0.01602  -0.00321    0.00242  0.00169  0.00771  0.048 -0.235 -0.057 repro
 20050802 120000 53584.5000 -2485778.29611 -3284087.08827  4853826.84433  0.00349  0.00425  0.00533  0.820 -0.759 -0.799      49.8730533775  232.8773356331  164.71252    -0.01674  -0.01649  -0.00819    0.00230  0.00162  0.00712  0.037 -0.203 -0.049 repro
 20050803 120000 53585.5000 -2485778.29647 -3284087.08984  4853826.84833  0.00350  0.00434  0.00537  0.827 -0.770 -0.808      49.8730533905  232.8773356423  164.71652    -0.01529  -0.01583  -0.00418    0.00229  0.00160  0.00721  0.020 -0.224 -0.025 repro
 20050804 120000 53586.5000 -2485778.30053 -3284087.09266  4853826.85278  0.00385  0.00470  0.00592  0.827 -0.768 -0.804      49.8730533840  232.8773356211  164.72296    -0.01601  -0.01736   0.00225    0.00251  0.00175  0.00791  0.031 -0.204 -0.050 repro
 20050805 120000 53587.5000 -2485778.29755 -3284087.08865  4853826.84905  0.00355  0.00440  0.00543  0.826 -0.771 -0.808      49.8730533968  232.8773356205  164.71689    -0.01459  -0.01741  -0.00382    0.00231  0.00163  0.00731  0.016 -0.228 -0.029 repro
 20050806 120000 53588.5000 -2485778.29884 -3284087.09097  4853826.85023  0.00361  0.00453  0.00555  0.828 -0.771 -0.811      49.8730533855  232.8773356256  164.71948    -0.01584  -0.01704  -0.00123    0.00236  0.00165  0.00748  0.012 -0.236 -0.006 repro
 20050807 120000 53589.5000 -2485778.29611 -3284087.08748  4853826.84771  0.00350  0.00434  0.00539  0.821 -0.769 -0.806      49.8730534013  232.8773356265  164.71470    -0.01408  -0.01697  -0.00601    0.00229  0.00163  0.00724  0.011 -0.216 -0.025 repro
 20050808 120000 53590.5000 -2485778.29710 -3284087.08855  4853826.84778  0.00351  0.00435  0.00539  0.824 -0.769 -0.809      49.8730533918  232.8773356246  164.71568    -0.01514  -0.01711  -0.00502    0.00228  0.00162  0.00724  0.020 -0.223 -0.022 repro
 20050809 120000 53591.5000 -2485778.29837 -3284087.09174  4853826.85101  0.00350  0.00434  0.00535  0.825 -0.771 -0.808      49.8730533878  232.8773356373  164.72029    -0.01559  -0.01620  -0.00042    0.00228  0.00161  0.00721  0.014 -0.232 -0.026 repro
 20050810 120000 53592.5000 -2485778.29901 -3284087.09180  4853826.85158  0.00357  0.00444  0.00543  0.827 -0.773 -0.810      49.8730533881  232.8773356307  164.72101    -0.01556  -0.01667   0.00030    0.00232  0.00163  0.00735  0.013 -0.244 -0.019 repro
 20050811 120000 53593.5000 -2485778.29924 -3284087.09198  4853826.85257  0.00361  0.00443  0.00541  0.828 -0.781 -0.814      49.8730533919  232.8773356296  164.72194    -0.01514  -0.01675   0.00124    0.00229  0.00164  0.00735  0.019 -0.261 -0.047 repro
 20050812 120000 53594.5000 -2485778.29888 -3284087.09095  4853826.85128  0.00365  0.00451  0.00552  0.829 -0.782 -0.815      49.8730533915  232.8773356250  164.72029    -0.01517  -0.01708  -0.00042    0.00232  0.00166  0.00748  0.014 -0.256 -0.037 repro
 20050813 120000 53595.5000 -2485778.29797 -3284087.09107  4853826.85097  0.00343  0.00425  0.00525  0.823 -0.772 -0.808      49.8730533928  232.8773356361  164.71976    -0.01503  -0.01628  -0.00095    0.00223  0.00158  0.00707  0.013 -0.226 -0.028 repro
 20050814 120000 53596.5000 -2485778.29667 -3284087.08892  4853826.84886  0.00358  0.00442  0.00547  0.825 -0.774 -0.811      49.8730533978  232.8773356324  164.71654    -0.01447  -0.01654  -0.00417    0.00231  0.00164  0.00737  0.017 -0.229 -0.030 repro
 20050815 120000 53597.5000 -2485778.29893 -3284087.08901  4853826.85221  0.00382  0.00474  0.00588  0.831 -0.774 -0.810      49.8730534074  232.8773356081  164.72002    -0.01341  -0.01829  -0.00068    0.00248  0.00173  0.00790  0.020 -0.225 -0.030 repro
 20050816 120000 53598.5000 -2485778.29499 -3284087.08669  4853826.84633  0.00370  0.00464  0.00566  0.827 -0.768 -0.807      49.8730534023  232.8773356324  164.71280    -0.01397  -0.01655  -0.00790    0.00244  0.00170  0.00764  0.010 -0.240 -0.009 repro
 20050817 120000 53599.5000 -2485778.30126 -3284087.09564  4853826.85662  0.00392  0.00488  0.00596  0.829 -0.777 -0.811      49.8730533870  232.8773356380  164.72771    -0.01569  -0.01615   0.00700    0.00254  0.00178  0.00807  0.007 -0.248 -0.025 repro
 20050818 120000 53600.5000 -2485778.29957 -3284087.09235  4853826.85299  0.00356  0.00445  0.00546  0.828 -0.778 -0.813      49.8730533909  232.8773356291  164.72258    -0.01524  -0.01679   0.00188    0.00230  0.00163  0.00738  0.003 -0.240 -0.017 repro
 20050819 120000 53601.5000 -2485778.29940 -3284087.09173  4853826.85271  0.00359  0.00445  0.00546  0.827 -0.773 -0.809      49.8730533934  232.8773356258  164.72198    -0.01497  -0.01702   0.00128    0.00233  0.00164  0.00737  0.012 -0.242 -0.024 repro
 20050820 120000 53602.5000 -2485778.30014 -3284087.09266  4853826.85510  0.00363  0.00453  0.00556  0.828 -0.774 -0.810      49.8730533991  232.8773356254  164.72458    -0.01433  -0.01705   0.00387    0.00236  0.00166  0.00750  0.004 -0.237 -0.016 repro
 20050821 120000 53603.5000 -2485778.29925 -3284087.09220  4853826.85381  0.00386  0.00480  0.00591  0.834 -0.776 -0.812      49.8730533978  232.8773356314  164.72301    -0.01448  -0.01662   0.00230    0.00251  0.00173  0.00798  0.017 -0.235 -0.025 repro
 20050822 120000 53604.5000 -2485778.29871 -3284087.09329  4853826.85345  0.00346  0.00432  0.00532  0.826 -0.770 -0.807      49.8730533920  232.8773356464  164.72308    -0.01512  -0.01554   0.00238    0.00227  0.00159  0.00716  0.008 -0.228 -0.013 repro
 20050823 120000 53605.5000 -2485778.30074 -3284087.09411  4853826.85406  0.00357  0.00444  0.00549  0.826 -0.769 -0.807      49.8730533827  232.8773356309  164.72476    -0.01617  -0.01666   0.00406    0.00234  0.00164  0.00737  0.018 -0.224 -0.022 repro
 20050824 120000 53606.5000 -2485778.29711 -3284087.08889  4853826.84860  0.00355  0.00439  0.00542  0.833 -0.776 -0.810      49.8730533947  232.8773356273  164.71650    -0.01483  -0.01691  -0.00421    0.00231  0.00159  0.00731  0.020 -0.234 -0.038 repro
 20050825 120000 53607.5000 -2485778.30112 -3284087.09325  4853826.85442  0.00336  0.00416  0.00514  0.827 -0.768 -0.808      49.8730533878  232.8773356194  164.72474    -0.01559  -0.01748   0.00404    0.00220  0.00153  0.00692  0.024 -0.226 -0.022 repro
 20050826 120000 53608.5000 -2485778.29981 -3284087.09220  4853826.85144  0.00377  0.00465  0.00578  0.832 -0.770 -0.808      49.8730533818  232.8773356251  164.72142    -0.01626  -0.01707   0.00071    0.00247  0.00169  0.00776  0.033 -0.222 -0.038 repro
 20050827 120000 53609.5000 -2485778.30364 -3284087.09274  4853826.85676  0.00406  0.00498  0.00627  0.832 -0.767 -0.804      49.8730533937  232.8773355872  164.72726    -0.01493  -0.01979   0.00654    0.00267  0.00182  0.00837  0.034 -0.202 -0.043 repro
 20050828 120000 53610.5000 -2485778.30461 -3284087.09684  4853826.85993  0.00391  0.00483  0.00601  0.831 -0.770 -0.809      49.8730533856  232.8773356109  164.73216    -0.01583  -0.01809   0.01145    0.00255  0.00177  0.00807  0.030 -0.220 -0.034 repro
 20050829 120000 53611.5000 -2485778.29773 -3284087.09120  4853826.85179  0.00352  0.00437  0.00543  0.822 -0.768 -0.809      49.8730533979  232.8773356398  164.72036    -0.01447  -0.01601  -0.00035    0.00229  0.00163  0.00729  0.023 -0.216 -0.021 repro
 20050830 120000 53612.5000 -2485778.29671 -3284087.09155  4853826.85113  0.00364  0.00450  0.00560  0.827 -0.772 -0.809      49.8730533964  232.8773356541  164.71964    -0.01463  -0.01499  -0.00107    0.00236  0.00166  0.00751  0.018 -0.217 -0.030 repro
 20050831 120000 53613.5000 -2485778.29674 -3284087.09083  4853826.85183  0.00372  0.00455  0.00560  0.830 -0.772 -0.811      49.8730534043  232.8773356477  164.71981    -0.01376  -0.01545  -0.00089    0.00240  0.00168  0.00757  0.040 -0.246 -0.049 repro
 20050901 120000 53614.5000 -2485778.30048 -3284087.09419  4853826.85446  0.00361  0.00436  0.00546  0.831 -0.767 -0.806      49.8730533856  232.8773356344  164.72501    -0.01584  -0.01640   0.00430    0.00234  0.00162  0.00733  0.055 -0.221 -0.069 repro
 20050902 120000 53615.5000 -2485778.29939 -3284087.09149  4853826.85430  0.00367  0.00446  0.00561  0.829 -0.765 -0.803      49.8730534039  232.8773356238  164.72308    -0.01379  -0.01716   0.00237    0.00241  0.00166  0.00751  0.044 -0.208 -0.056 repro
 20050903 120000 53616.5000 -2485778.29859 -3284087.09256  4853826.85205  0.00381  0.00462  0.00579  0.832 -0.771 -0.808      49.8730533884  232.8773356417  164.72159    -0.01553  -0.01588   0.00089    0.00246  0.00171  0.00777  0.044 -0.220 -0.061 repro
 20050904 120000 53617.5000 -2485778.30260 -3284087.09498  4853826.85594  0.00353  0.00436  0.00537  0.833 -0.771 -0.813      49.8730533811  232.8773356175  164.72737    -0.01634  -0.01761   0.00666    0.00228  0.00158  0.00725  0.039 -0.239 -0.027 repro
 20050905 120000 53618.5000 -2485778.29588 -3284087.08863  4853826.85063  0.00377  0.00451  0.00560  0.833 -0.777 -0.815      49.8730534129  232.8773356388  164.71743    -0.01279  -0.01609  -0.00327    0.00237  0.00168  0.00758  0.062 -0.250 -0.084 repro
 20050906 120000 53619.5000 -2485778.29728 -3284087.08956  4853826.84879  0.00363  0.00441  0.00550  0.831 -0.771 -0.807      49.8730533914  232.8773356311  164.71705    -0.01519  -0.01664  -0.00366    0.00235  0.00163  0.00740  0.039 -0.227 -0.061 repro
 20050907 120000 53620.5000 -2485778.29814 -3284087.09216  4853826.85154  0.00369  0.00449  0.00560  0.831 -0.770 -0.805      49.8730533895  232.8773356434  164.72083    -0.01540  -0.01576   0.00012    0.00240  0.00166  0.00752  0.035 -0.223 -0.057 repro
 20050908 120000 53621.5000 -2485778.29698 -3284087.09019  4853826.84769  0.00367  0.00448  0.00562  0.827 -0.763 -0.797      49.8730533828  232.8773356397  164.71641    -0.01615  -0.01603  -0.00429    0.00244  0.00167  0.00751  0.027 -0.204 -0.051 repro
 20050909 120000 53622.5000 -2485778.29860 -3284087.08916  4853826.84394  0.00386  0.00471  0.00587  0.824 -0.764 -0.798      49.8730533600  232.8773356130  164.71364    -0.01869  -0.01794  -0.00706    0.00255  0.00177  0.00787  0.027 -0.217 -0.051 repro
 20050910 120000 53623.5000 -2485778.29740 -3284087.09512  4853826.85686  0.00372  0.00453  0.00565  0.823 -0.766 -0.800      49.8730534071  232.8773356763  164.72612    -0.01344  -0.01339   0.00542    0.00244  0.00171  0.00757  0.027 -0.218 -0.058 repro
 20050911 120000 53624.5000 -2485778.29636 -3284087.08719  4853826.84874  0.00374  0.00457  0.00566  0.834 -0.769 -0.801      49.8730534079  232.8773356213  164.71544    -0.01335  -0.01734  -0.00527    0.00246  0.00167  0.00762  0.025 -0.230 -0.056 repro
 20050912 120000 53625.5000 -2485778.29954 -3284087.09092  4853826.85306  0.00352  0.00431  0.00532  0.828 -0.768 -0.801      49.8730533993  232.8773356174  164.72189    -0.01431  -0.01762   0.00119    0.00232  0.00160  0.00717  0.025 -0.232 -0.051 repro
 20050913 120000 53626.5000 -2485778.29986 -3284087.09249  4853826.85321  0.00364  0.00448  0.00548  0.828 -0.766 -0.801      49.8730533902  232.8773356270  164.72293    -0.01532  -0.01693   0.00223    0.00240  0.00166  0.00740  0.023 -0.243 -0.039 repro
 20050914 120000 53627.5000 -2485778.30292 -3284087.09456  4853826.85733  0.00364  0.00450  0.00556  0.820 -0.759 -0.799      49.8730533900  232.8773356104  164.72834    -0.01534  -0.01812   0.00764    0.00242  0.00170  0.00746  0.021 -0.219 -0.023 repro
 20050915 120000 53628.5000 -2485778.30300 -3284087.09612  4853826.85876  0.00369  0.00457  0.00561  0.817 -0.759 -0.802      49.8730533894  232.8773356226  164.73026    -0.01541  -0.01724   0.00956    0.00244  0.00173  0.00754  0.025 -0.229 -0.019 repro
 20050916 120000 53629.5000 -2485778.29810 -3284087.09158  4853826.85132  0.00351  0.00437  0.00533  0.822 -0.763 -0.800      49.8730533915  232.8773356389  164.72034    -0.01517  -0.01608  -0.00037    0.00233  0.00163  0.00719  0.009 -0.237 -0.017 repro
 20050917 120000 53630.5000 -2485778.29968 -3284087.09202  4853826.85359  0.00341  0.00418  0.00518  0.818 -0.759 -0.808      49.8730533957  232.8773356251  164.72292    -0.01471  -0.01707   0.00221    0.00222  0.00159  0.00697  0.052 -0.224 -0.029 repro
