*YYYYMMDD HHMMSS JJJJJ.JJJJ         X             Y             Z            Sx        Sy       Sz     Rxy   Rxz    Ryz            NLat         Elong         Height         dN        dE        dU         Sn       Se       Su      Rne    Rnu    Reu  Soln
 20061025 120000 54033.5000 -2735813.30765 -4013142.38943  4121159.09352  0.01261  0.02179  0.02309  0.928 -0.895 -0.946      40.5047864023  235.7172180054  608.24318    -0.10670   0.00026   0.01534    0.00576  0.00468  0.03334  0.201  0.256  0.481 repro
 20061026 120000 54034.5000 -2735813.30634 -4013142.38694  4121159.09124  0.00265  0.00368  0.00351  0.828 -0.789 -0.839      40.5047864030  235.7172180016  608.23958    -0.10662  -0.00006   0.01174    0.00149  0.00125  0.00540 -0.013 -0.146  0.014 repro
 20061027 120000 54035.5000 -2735813.30439 -4013142.38445  4121159.08893  0.00263  0.00365  0.00346  0.828 -0.782 -0.837      40.5047864056  235.7172180041  608.23568    -0.10632   0.00015   0.00784    0.00149  0.00125  0.00534  0.004 -0.153  0.015 repro
 20061028 120000 54036.5000 -2735813.30474 -4013142.38439  4121159.09003  0.00249  0.00346  0.00332  0.824 -0.782 -0.836      40.5047864123  235.7172180003  608.23650    -0.10558  -0.00018   0.00866    0.00141  0.00119  0.00508 -0.007 -0.129  0.019 repro
 20061029 120000 54037.5000 -2735813.30636 -4013142.38583  4121159.09134  0.00256  0.00356  0.00340  0.826 -0.784 -0.838      40.5047864090  235.7172179940  608.23896    -0.10595  -0.00070   0.01111    0.00145  0.00122  0.00522 -0.006 -0.140  0.021 repro
 20061030 120000 54038.5000 -2735813.30445 -4013142.38380  4121159.08894  0.00274  0.00384  0.00366  0.822 -0.780 -0.838      40.5047864086  235.7172179992  608.23530    -0.10599  -0.00027   0.00746    0.00155  0.00132  0.00561 -0.004 -0.137  0.035 repro
 20061031 120000 54039.5000 -2735813.30492 -4013142.38360  4121159.08993  0.00252  0.00354  0.00337  0.828 -0.782 -0.835      40.5047864149  235.7172179933  608.23602    -0.10530  -0.00077   0.00818    0.00145  0.00120  0.00517 -0.011 -0.146  0.033 repro
 20061101 120000 54040.5000 -2735813.30451 -4013142.38514  4121159.09147  0.00294  0.00412  0.00394  0.833 -0.787 -0.837      40.5047864193  235.7172180074  608.23781    -0.10480   0.00044   0.00997    0.00168  0.00138  0.00603 -0.013 -0.138  0.022 repro
 20061102 120000 54041.5000 -2735813.30636 -4013142.38598  4121159.10020  0.00352  0.00484  0.00471  0.834 -0.787 -0.834      40.5047864690  235.7172179951  608.24480    -0.09928  -0.00062   0.01696    0.00200  0.00163  0.00716 -0.004 -0.117 -0.007 repro
 20061103 120000 54042.5000 -2735813.30340 -4013142.38442  4121159.09620  0.00359  0.00494  0.00477  0.836 -0.785 -0.837      40.5047864589  235.7172180135  608.23996    -0.10040   0.00095   0.01212    0.00204  0.00165  0.00729  0.012 -0.130 -0.004 repro
 20061104 120000 54043.5000 -2735813.30123 -4013142.37737  4121159.08631  0.00308  0.00434  0.00410  0.823 -0.781 -0.833      40.5047864323  235.7172179879  608.22817    -0.10335  -0.00123   0.00033    0.00177  0.00149  0.00631 -0.022 -0.151  0.039 repro
 20061105 120000 54044.5000 -2735813.29939 -4013142.37760  4121159.08484  0.00300  0.00421  0.00402  0.823 -0.778 -0.830      40.5047864272  235.7172180074  608.22658    -0.10392   0.00042  -0.00127    0.00174  0.00145  0.00614 -0.014 -0.134  0.031 repro
 20061106 120000 54045.5000 -2735813.30149 -4013142.38115  4121159.08792  0.00279  0.00389  0.00373  0.824 -0.778 -0.830      40.5047864243  235.7172180104  608.23171    -0.10425   0.00068   0.00386    0.00162  0.00134  0.00569 -0.014 -0.130  0.026 repro
 20061107 120000 54046.5000 -2735813.30329 -4013142.38062  4121159.09147  0.00306  0.00429  0.00407  0.827 -0.783 -0.827      40.5047864452  235.7172179894  608.23445    -0.10192  -0.00110   0.00661    0.00178  0.00146  0.00625 -0.037 -0.147  0.023 repro
 20061108 120000 54047.5000 -2735813.30507 -4013142.38467  4121159.09124  0.00325  0.00452  0.00433  0.831 -0.786 -0.831      40.5047864181  235.7172179989  608.23761    -0.10493  -0.00029   0.00977    0.00187  0.00152  0.00662 -0.022 -0.136  0.009 repro
 20061109 120000 54048.5000 -2735813.30272 -4013142.37935  4121159.08684  0.00298  0.00418  0.00394  0.833 -0.791 -0.832      40.5047864215  235.7172179865  608.23040    -0.10456  -0.00134   0.00256    0.00171  0.00140  0.00608 -0.042 -0.166  0.022 repro
 20061110 120000 54049.5000 -2735813.30197 -4013142.37906  4121159.08827  0.00283  0.00397  0.00374  0.831 -0.789 -0.831      40.5047864351  235.7172179918  608.23083    -0.10304  -0.00089   0.00298    0.00162  0.00133  0.00577 -0.041 -0.163  0.021 repro
 20061111 120000 54050.5000 -2735813.30355 -4013142.38213  4121159.08972  0.00308  0.00438  0.00414  0.826 -0.781 -0.826      40.5047864251  235.7172179969  608.23438    -0.10416  -0.00046   0.00653    0.00182  0.00148  0.00635 -0.047 -0.146  0.050 repro
 20061112 120000 54051.5000 -2735813.30117 -4013142.37931  4121159.08666  0.00273  0.00378  0.00357  0.836 -0.788 -0.827      40.5047864256  235.7172180013  608.22959    -0.10411  -0.00009   0.00175    0.00157  0.00126  0.00552 -0.032 -0.167 -0.002 repro
 20061113 120000 54052.5000 -2735813.30431 -4013142.38603  4121159.09817  0.00378  0.00526  0.00501  0.830 -0.784 -0.826      40.5047864615  235.7172180154  608.24264    -0.10010   0.00110   0.01480    0.00220  0.00178  0.00769 -0.036 -0.143  0.011 repro
 20061114 120000 54053.5000 -2735813.30380 -4013142.38385  4121159.08929  0.00302  0.00418  0.00401  0.834 -0.788 -0.833      40.5047864130  235.7172180058  608.23528    -0.10551   0.00030   0.00744    0.00173  0.00140  0.00615 -0.020 -0.137  0.004 repro
 20061115 120000 54054.5000 -2735813.30146 -4013142.38122  4121159.09061  0.00294  0.00410  0.00395  0.829 -0.784 -0.833      40.5047864425  235.7172180111  608.23349    -0.10223   0.00075   0.00564    0.00169  0.00139  0.00602 -0.014 -0.120  0.018 repro
 20061116 120000 54055.5000 -2735813.30248 -4013142.38271  4121159.09094  0.00324  0.00455  0.00442  0.833 -0.784 -0.835      40.5047864341  235.7172180111  608.23507    -0.10315   0.00074   0.00723    0.00188  0.00152  0.00670 -0.010 -0.106  0.030 repro
 20061117 120000 54056.5000 -2735813.30467 -4013142.38389  4121159.09156  0.00276  0.00385  0.00371  0.816 -0.777 -0.831      40.5047864254  235.7172179976  608.23716    -0.10412  -0.00040   0.00931    0.00159  0.00136  0.00565 -0.017 -0.117  0.027 repro
 20061118 120000 54057.5000 -2735813.30230 -4013142.38150  4121159.09031  0.00292  0.00411  0.00395  0.830 -0.783 -0.832      40.5047864362  235.7172180048  608.23383    -0.10292   0.00021   0.00598    0.00170  0.00138  0.00602 -0.021 -0.121  0.032 repro
 20061119 120000 54058.5000 -2735813.29952 -4013142.37513  4121159.09076  0.00332  0.00464  0.00460  0.830 -0.784 -0.837      40.5047864792  235.7172179896  608.22893    -0.09813  -0.00108   0.00108    0.00192  0.00157  0.00690 -0.005 -0.070  0.029 repro
 20061120 120000 54059.5000 -2735813.30010 -4013142.37712  4121159.08710  0.00291  0.00408  0.00395  0.829 -0.779 -0.833      40.5047864427  235.7172179972  608.22805    -0.10220  -0.00044   0.00020    0.00169  0.00138  0.00599 -0.005 -0.113  0.033 repro
 20061121 120000 54060.5000 -2735813.29850 -4013142.37534  4121159.08996  0.00286  0.00403  0.00390  0.827 -0.783 -0.835      40.5047864761  235.7172180009  608.22811    -0.09848  -0.00012   0.00026    0.00166  0.00136  0.00592 -0.020 -0.107  0.043 repro
 20061122 120000 54061.5000 -2735813.29964 -4013142.37680  4121159.09276  0.00304  0.00432  0.00421  0.831 -0.780 -0.834      40.5047864845  235.7172179996  608.23133    -0.09755  -0.00024   0.00348    0.00179  0.00144  0.00635 -0.012 -0.091  0.052 repro
 20061123 120000 54062.5000 -2735813.29918 -4013142.37702  4121159.08510  0.00306  0.00432  0.00412  0.818 -0.778 -0.832      40.5047864325  235.7172180055  608.22629    -0.10333   0.00027  -0.00155    0.00177  0.00150  0.00629 -0.025 -0.131  0.048 repro
 20061124 120000 54063.5000 -2735813.30112 -4013142.37735  4121159.08613  0.00282  0.00401  0.00384  0.831 -0.780 -0.839      40.5047864315  235.7172179888  608.22800    -0.10344  -0.00115   0.00016    0.00163  0.00133  0.00586  0.001 -0.122  0.058 repro
 20061125 120000 54064.5000 -2735813.30051 -4013142.37786  4121159.08557  0.00270  0.00380  0.00367  0.825 -0.778 -0.834      40.5047864273  235.7172179982  608.22770    -0.10391  -0.00036  -0.00015    0.00157  0.00130  0.00557 -0.009 -0.113  0.044 repro
 20061126 120000 54065.5000 -2735813.30056 -4013142.37882  4121159.08616  0.00295  0.00416  0.00401  0.829 -0.782 -0.835      40.5047864265  235.7172180040  608.22870    -0.10400   0.00014   0.00086    0.00171  0.00140  0.00610 -0.014 -0.115  0.040 repro
 20061127 120000 54066.5000 -2735813.30120 -4013142.37765  4121159.08557  0.00274  0.00390  0.00373  0.827 -0.781 -0.836      40.5047864260  235.7172179899  608.22786    -0.10405  -0.00105   0.00002    0.00159  0.00131  0.00569 -0.018 -0.124  0.057 repro
 20061128 120000 54067.5000 -2735813.30148 -4013142.38016  4121159.08509  0.00274  0.00388  0.00373  0.826 -0.781 -0.834      40.5047864097  235.7172180039  608.22924    -0.10587   0.00014   0.00140    0.00159  0.00131  0.00567 -0.018 -0.116  0.050 repro
 20061129 120000 54068.5000 -2735813.30003 -4013142.37911  4121159.08980  0.00260  0.00370  0.00355  0.814 -0.776 -0.832      40.5047864518  235.7172180111  608.23102    -0.10119   0.00074   0.00318    0.00152  0.00129  0.00539 -0.027 -0.114  0.061 repro
 20061130 120000 54069.5000 -2735813.29901 -4013142.37617  4121159.08455  0.00283  0.00400  0.00385  0.814 -0.777 -0.828      40.5047864334  235.7172180015  608.22533    -0.10323  -0.00007  -0.00252    0.00166  0.00141  0.00585 -0.036 -0.110  0.047 repro
 20061201 120000 54070.5000 -2735813.29884 -4013142.37619  4121159.08525  0.00286  0.00404  0.00388  0.828 -0.783 -0.836      40.5047864386  235.7172180033  608.22572    -0.10265   0.00008  -0.00212    0.00165  0.00136  0.00591 -0.015 -0.119  0.044 repro
 20061202 120000 54071.5000 -2735813.29900 -4013142.37661  4121159.08484  0.00268  0.00386  0.00363  0.831 -0.784 -0.838      40.5047864333  235.7172180045  608.22578    -0.10324   0.00018  -0.00205    0.00155  0.00128  0.00559 -0.029 -0.152  0.079 repro
 20061203 120000 54072.5000 -2735813.29895 -4013142.37611  4121159.08524  0.00269  0.00384  0.00366  0.837 -0.788 -0.838      40.5047864386  235.7172180016  608.22571    -0.10265  -0.00006  -0.00213    0.00156  0.00125  0.00561 -0.024 -0.132  0.060 repro
 20061204 120000 54073.5000 -2735813.29892 -4013142.37623  4121159.08699  0.00272  0.00387  0.00381  0.828 -0.781 -0.836      40.5047864501  235.7172180028  608.22691    -0.10137   0.00004  -0.00093    0.00160  0.00130  0.00571 -0.013 -0.072  0.058 repro
 20061205 120000 54074.5000 -2735813.29971 -4013142.37675  4121159.08588  0.00245  0.00354  0.00347  0.829 -0.785 -0.842      40.5047864374  235.7172179985  608.22685    -0.10279  -0.00032  -0.00099    0.00143  0.00117  0.00521 -0.014 -0.071  0.083 repro
 20061206 120000 54075.5000 -2735813.30110 -4013142.37756  4121159.08726  0.00254  0.00359  0.00355  0.818 -0.775 -0.836      40.5047864384  235.7172179904  608.22885    -0.10268  -0.00101   0.00101    0.00148  0.00124  0.00531 -0.001 -0.061  0.055 repro
 20061207 120000 54076.5000 -2735813.29939 -4013142.37557  4121159.08635  0.00269  0.00382  0.00382  0.826 -0.781 -0.838      40.5047864474  235.7172179938  608.22629    -0.10168  -0.00072  -0.00156    0.00158  0.00129  0.00568 -0.006 -0.041  0.054 repro
 20061208 120000 54077.5000 -2735813.30409 -4013142.37919  4121159.08904  0.00338  0.00473  0.00476  0.822 -0.781 -0.836      40.5047864328  235.7172179721  608.23232    -0.10330  -0.00256   0.00447    0.00197  0.00163  0.00707 -0.005 -0.034  0.034 repro
 20061209 120000 54078.5000 -2735813.30188 -4013142.37936  4121159.09274  0.00291  0.00411  0.00407  0.822 -0.779 -0.834      40.5047864646  235.7172179947  608.23387    -0.09976  -0.00064   0.00604    0.00171  0.00141  0.00608 -0.014 -0.057  0.047 repro
 20061210 120000 54079.5000 -2735813.30120 -4013142.37998  4121159.09179  0.00332  0.00465  0.00458  0.826 -0.783 -0.835      40.5047864573  235.7172180055  608.23336    -0.10057   0.00027   0.00552    0.00192  0.00159  0.00689 -0.013 -0.077  0.030 repro
 20061211 120000 54080.5000 -2735813.30195 -4013142.37915  4121159.09360  0.00295  0.00416  0.00410  0.818 -0.780 -0.831      40.5047864713  235.7172179927  608.23434    -0.09902  -0.00082   0.00649    0.00173  0.00144  0.00614 -0.030 -0.070  0.043 repro
 20061212 120000 54081.5000 -2735813.29836 -4013142.37557  4121159.08709  0.00311  0.00441  0.00432  0.829 -0.780 -0.834      40.5047864559  235.7172180038  608.22632    -0.10074   0.00013  -0.00152    0.00183  0.00148  0.00650 -0.011 -0.082  0.050 repro
 20061213 120000 54082.5000 -2735813.29601 -4013142.37689  4121159.08666  0.00309  0.00433  0.00430  0.820 -0.779 -0.838      40.5047864543  235.7172180355  608.22587    -0.10091   0.00281  -0.00198    0.00178  0.00150  0.00643  0.005 -0.059  0.035 repro
 20061214 120000 54083.5000 -2735813.29557 -4013142.37314  4121159.09048  0.00301  0.00421  0.00416  0.827 -0.783 -0.842      40.5047865000  235.7172180148  608.22580    -0.09582   0.00106  -0.00204    0.00171  0.00143  0.00625  0.011 -0.069  0.034 repro
 20061215 120000 54084.5000 -2735813.30275 -4013142.37928  4121159.09214  0.00347  0.00479  0.00467  0.829 -0.779 -0.833      40.5047864580  235.7172179857  608.23382    -0.10049  -0.00141   0.00597    0.00200  0.00163  0.00708  0.007 -0.109  0.009 repro
 20061216 120000 54085.5000 -2735813.30063 -4013142.37581  4121159.08716  0.00277  0.00395  0.00390  0.808 -0.777 -0.835      40.5047864477  235.7172179833  608.22749    -0.10164  -0.00161  -0.00035    0.00162  0.00140  0.00583 -0.029 -0.056  0.067 repro
 20061217 120000 54086.5000 -2735813.29840 -4013142.37273  4121159.08356  0.00293  0.00410  0.00401  0.822 -0.785 -0.837      40.5047864453  235.7172179845  608.22226    -0.10191  -0.00150  -0.00558    0.00167  0.00142  0.00605 -0.016 -0.092  0.027 repro
 20061218 120000 54087.5000 -2735813.29655 -4013142.37224  4121159.08363  0.00257  0.00359  0.00351  0.818 -0.784 -0.837      40.5047864542  235.7172179994  608.22121    -0.10092  -0.00025  -0.00664    0.00146  0.00125  0.00530 -0.016 -0.089  0.028 repro
 20061219 120000 54088.5000 -2735813.30126 -4013142.38022  4121159.09211  0.00274  0.00381  0.00375  0.805 -0.782 -0.832      40.5047864581  235.7172180065  608.23375    -0.10047   0.00035   0.00590    0.00156  0.00138  0.00564 -0.038 -0.074  0.025 repro
 20061220 120000 54089.5000 -2735813.29942 -4013142.37466  4121159.08978  0.00298  0.00417  0.00413  0.821 -0.788 -0.838      40.5047864752  235.7172179874  608.22795    -0.09858  -0.00126   0.00011    0.00170  0.00144  0.00619 -0.024 -0.064  0.030 repro
 20061221 120000 54090.5000 -2735813.29896 -4013142.38005  4121159.09370  0.00316  0.00438  0.00428  0.819 -0.783 -0.835      40.5047864775  235.7172180278  608.23369    -0.09833   0.00215   0.00584    0.00180  0.00153  0.00648 -0.016 -0.100  0.014 repro
 20061222 120000 54091.5000 -2735813.29981 -4013142.37677  4121159.08746  0.00268  0.00380  0.00377  0.822 -0.787 -0.843      40.5047864478  235.7172179977  608.22793    -0.10163  -0.00039   0.00009    0.00153  0.00130  0.00564 -0.013 -0.054  0.052 repro
 20061223 120000 54092.5000 -2735813.29843 -4013142.37716  4121159.08923  0.00322  0.00453  0.00444  0.826 -0.787 -0.839      40.5047864626  235.7172180137  608.22874    -0.09999   0.00096   0.00090    0.00184  0.00154  0.00670 -0.017 -0.085  0.035 repro
 20061224 120000 54093.5000 -2735813.29604 -4013142.37172  4121159.08909  0.00304  0.00424  0.00416  0.827 -0.786 -0.842      40.5047864958  235.7172180008  608.22421    -0.09629  -0.00012  -0.00363    0.00172  0.00145  0.00629 -0.000 -0.088  0.026 repro
 20061225 120000 54094.5000 -2735813.29568 -4013142.37058  4121159.08824  0.00367  0.00512  0.00504  0.825 -0.794 -0.842      40.5047864966  235.7172179968  608.22278    -0.09619  -0.00047  -0.00506    0.00205  0.00175  0.00760 -0.025 -0.081  0.020 repro
 20061226 120000 54095.5000 -2735813.30139 -4013142.37933  4121159.09167  0.00356  0.00491  0.00485  0.827 -0.784 -0.837      40.5047864590  235.7172179993  608.23296    -0.10038  -0.00026   0.00511    0.00202  0.00169  0.00731  0.002 -0.082  0.006 repro
 20061227 120000 54096.5000 -2735813.30283 -4013142.38067  4121159.09177  0.00353  0.00487  0.00487  0.825 -0.785 -0.841      40.5047864485  235.7172179942  608.23448    -0.10155  -0.00069   0.00664    0.00200  0.00168  0.00728  0.009 -0.059  0.005 repro
 20061228 120000 54097.5000 -2735813.29773 -4013142.37369  4121159.08623  0.00293  0.00404  0.00389  0.822 -0.783 -0.836      40.5047864611  235.7172179975  608.22431    -0.10015  -0.00041  -0.00353    0.00165  0.00141  0.00594 -0.004 -0.126  0.005 repro
 20061229 120000 54098.5000 -2735813.29890 -4013142.37346  4121159.08748  0.00291  0.00400  0.00389  0.832 -0.788 -0.844      40.5047864669  235.7172179845  608.22548    -0.09950  -0.00150  -0.00236    0.00161  0.00136  0.00593  0.019 -0.119  0.003 repro
 20061230 120000 54099.5000 -2735813.29959 -4013142.37503  4121159.08945  0.00274  0.00377  0.00370  0.830 -0.789 -0.841      40.5047864706  235.7172179883  608.22805    -0.09910  -0.00119   0.00020    0.00153  0.00128  0.00560  0.003 -0.097  0.002 repro
 20061231 120000 54100.5000 -2735813.29875 -4013142.37473  4121159.08696  0.00275  0.00382  0.00383  0.829 -0.781 -0.841      40.5047864577  235.7172179944  608.22587    -0.10053  -0.00067  -0.00197    0.00158  0.00130  0.00571  0.022 -0.053  0.023 repro
 20070101 120000 54101.5000 -2735813.29776 -4013142.37316  4121159.08586  0.00284  0.00388  0.00376  0.832 -0.785 -0.841      40.5047864610  235.7172179936  608.22375    -0.10016  -0.00073  -0.00409    0.00158  0.00132  0.00574  0.022 -0.128 -0.008 repro
 20070102 120000 54102.5000 -2735813.30082 -4013142.37674  4121159.08932  0.00315  0.00440  0.00437  0.825 -0.787 -0.843      40.5047864574  235.7172179876  608.22956    -0.10057  -0.00124   0.00172    0.00178  0.00151  0.00655 -0.002 -0.063  0.028 repro
 20070103 120000 54103.5000 -2735813.29973 -4013142.37900  4121159.09334  0.00298  0.00412  0.00408  0.824 -0.781 -0.841      40.5047864775  235.7172180133  608.23312    -0.09832   0.00093   0.00528    0.00169  0.00143  0.00613  0.017 -0.077  0.013 repro
 20070104 120000 54104.5000 -2735813.29930 -4013142.37662  4121159.08782  0.00327  0.00451  0.00439  0.818 -0.786 -0.841      40.5047864527  235.7172180016  608.22786    -0.10109  -0.00006   0.00002    0.00181  0.00159  0.00667 -0.004 -0.107  0.010 repro
 20070105 120000 54105.5000 -2735813.29888 -4013142.37517  4121159.08849  0.00299  0.00414  0.00405  0.820 -0.784 -0.843      40.5047864656  235.7172179961  608.22720    -0.09964  -0.00053  -0.00064    0.00167  0.00145  0.00613  0.005 -0.097  0.021 repro
 20070106 120000 54106.5000 -2735813.29701 -4013142.37272  4121159.08468  0.00305  0.00419  0.00409  0.819 -0.786 -0.845      40.5047864576  235.7172179981  608.22239    -0.10054  -0.00036  -0.00545    0.00167  0.00148  0.00621  0.015 -0.104  0.002 repro
 20070107 120000 54107.5000 -2735813.29563 -4013142.37052  4121159.08091  0.00260  0.00363  0.00367  0.819 -0.781 -0.841      40.5047864469  235.7172179969  608.21797    -0.10173  -0.00046  -0.00988    0.00149  0.00127  0.00543  0.004 -0.027  0.035 repro
 20070108 120000 54108.5000 -2735813.29547 -4013142.37084  4121159.08196  0.00289  0.00408  0.00402  0.816 -0.777 -0.837      40.5047864531  235.7172180006  608.21878    -0.10104  -0.00015  -0.00906    0.00167  0.00142  0.00603 -0.008 -0.069  0.055 repro
 20070109 120000 54109.5000 -2735813.29613 -4013142.37155  4121159.08344  0.00285  0.00406  0.00387  0.814 -0.779 -0.835      40.5047864576  235.7172179989  608.22047    -0.10054  -0.00029  -0.00737    0.00164  0.00142  0.00591 -0.030 -0.128  0.061 repro
 20070110 120000 54110.5000 -2735813.29872 -4013142.37488  4121159.08699  0.00290  0.00412  0.00402  0.810 -0.765 -0.833      40.5047864573  235.7172179958  608.22598    -0.10057  -0.00056  -0.00186    0.00171  0.00146  0.00604  0.006 -0.081  0.065 repro
 20070111 120000 54111.5000 -2735813.29841 -4013142.37393  4121159.08682  0.00252  0.00362  0.00355  0.812 -0.773 -0.834      40.5047864617  235.7172179924  608.22514    -0.10008  -0.00084  -0.00270    0.00149  0.00126  0.00532 -0.020 -0.066  0.082 repro
 20070112 120000 54112.5000 -2735813.29810 -4013142.37452  4121159.08818  0.00254  0.00355  0.00346  0.815 -0.778 -0.838      40.5047864692  235.7172179994  608.22626    -0.09924  -0.00025  -0.00158    0.00145  0.00125  0.00523  0.001 -0.094  0.036 repro
 20070113 120000 54113.5000 -2735813.29633 -4013142.37207  4121159.08609  0.00248  0.00348  0.00338  0.815 -0.776 -0.839      40.5047864726  235.7172180004  608.22261    -0.09887  -0.00017  -0.00524    0.00142  0.00122  0.00512  0.006 -0.100  0.041 repro
 20070114 120000 54114.5000 -2735813.29385 -4013142.36916  4121159.08269  0.00263  0.00370  0.00358  0.803 -0.770 -0.834      40.5047864715  235.7172180052  608.21751    -0.09899   0.00024  -0.01034    0.00151  0.00134  0.00542 -0.008 -0.101  0.050 repro
 20070115 120000 54115.5000 -2735813.29490 -4013142.36928  4121159.08310  0.00256  0.00360  0.00350  0.814 -0.774 -0.839      40.5047864703  235.7172179958  608.21829    -0.09912  -0.00056  -0.00955    0.00147  0.00127  0.00529  0.009 -0.096  0.047 repro
 20070116 120000 54116.5000 -2735813.29663 -4013142.37190  4121159.08666  0.00303  0.00427  0.00412  0.819 -0.778 -0.835      40.5047864763  235.7172179963  608.22300    -0.09845  -0.00051  -0.00485    0.00175  0.00148  0.00626 -0.013 -0.113  0.048 repro
 20070117 120000 54117.5000 -2735813.29629 -4013142.37331  4121159.08629  0.00287  0.00401  0.00388  0.816 -0.775 -0.831      40.5047864681  235.7172180090  608.22350    -0.09937   0.00056  -0.00435    0.00166  0.00141  0.00589 -0.009 -0.106  0.031 repro
 20070118 120000 54118.5000 -2735813.29364 -4013142.36795  4121159.08271  0.00290  0.00409  0.00392  0.812 -0.775 -0.837      40.5047864782  235.7172179992  608.21666    -0.09824  -0.00026  -0.01117    0.00165  0.00145  0.00597 -0.006 -0.120  0.050 repro
 20070119 120000 54119.5000 -2735813.29679 -4013142.37227  4121159.08409  0.00273  0.00383  0.00378  0.821 -0.773 -0.844      40.5047864564  235.7172179972  608.22163    -0.10067  -0.00043  -0.00621    0.00156  0.00132  0.00567  0.036 -0.069  0.046 repro
 20070120 120000 54120.5000 -2735813.29840 -4013142.37371  4121159.09035  0.00279  0.00394  0.00387  0.816 -0.768 -0.835      40.5047864870  235.7172179911  608.22729    -0.09726  -0.00095  -0.00055    0.00164  0.00137  0.00581  0.017 -0.072  0.054 repro
 20070121 120000 54121.5000 -2735813.29729 -4013142.37381  4121159.08896  0.00270  0.00382  0.00367  0.812 -0.773 -0.834      40.5047864807  235.7172180026  608.22597    -0.09797   0.00002  -0.00187    0.00157  0.00135  0.00558 -0.012 -0.114  0.055 repro
 20070122 120000 54122.5000 -2735813.29865 -4013142.37457  4121159.08872  0.00238  0.00339  0.00335  0.815 -0.770 -0.839      40.5047864709  235.7172179944  608.22688    -0.09906  -0.00067  -0.00097    0.00139  0.00118  0.00501  0.014 -0.059  0.073 repro
 20070123 120000 54123.5000 -2735813.29570 -4013142.37052  4121159.08441  0.00242  0.00345  0.00339  0.815 -0.772 -0.840      40.5047864706  235.7172179962  608.22027    -0.09909  -0.00052  -0.00757    0.00141  0.00120  0.00508  0.008 -0.066  0.072 repro
 20070124 120000 54124.5000 -2735813.29912 -4013142.37557  4121159.08950  0.00253  0.00359  0.00354  0.812 -0.768 -0.837      40.5047864698  235.7172179964  608.22822    -0.09918  -0.00050   0.00037    0.00148  0.00126  0.00529  0.011 -0.062  0.068 repro
 20070125 120000 54125.5000 -2735813.29789 -4013142.37367  4121159.08975  0.00270  0.00380  0.00367  0.808 -0.768 -0.832      40.5047864848  235.7172179959  608.22666    -0.09751  -0.00055  -0.00119    0.00157  0.00136  0.00556 -0.002 -0.104  0.055 repro
 20070126 120000 54126.5000 -2735813.29874 -4013142.37446  4121159.09028  0.00264  0.00367  0.00358  0.810 -0.771 -0.834      40.5047864818  235.7172179927  608.22785    -0.09785  -0.00081   0.00002    0.00152  0.00131  0.00541  0.005 -0.092  0.036 repro
 20070127 120000 54127.5000 -2735813.29940 -4013142.37686  4121159.09175  0.00254  0.00361  0.00355  0.811 -0.767 -0.829      40.5047864781  235.7172180023  608.23061    -0.09826   0.00000   0.00276    0.00152  0.00127  0.00531 -0.008 -0.062  0.066 repro
 20070128 120000 54128.5000 -2735813.29832 -4013142.37432  4121159.08912  0.00245  0.00352  0.00345  0.801 -0.761 -0.833      40.5047864759  235.7172179959  608.22684    -0.09850  -0.00054  -0.00100    0.00146  0.00127  0.00515  0.003 -0.059  0.086 repro
 20070129 120000 54129.5000 -2735813.29920 -4013142.37678  4121159.09052  0.00230  0.00324  0.00323  0.812 -0.765 -0.834      40.5047864707  235.7172180037  608.22967    -0.09908   0.00012   0.00183    0.00136  0.00114  0.00480  0.019 -0.043  0.060 repro
 20070130 120000 54130.5000 -2735813.29931 -4013142.37616  4121159.09044  0.00259  0.00362  0.00354  0.808 -0.762 -0.827      40.5047864728  235.7172179985  608.22927    -0.09885  -0.00032   0.00143    0.00154  0.00130  0.00532  0.009 -0.082  0.040 repro
 20070131 120000 54131.5000 -2735813.30093 -4013142.37990  4121159.09402  0.00261  0.00371  0.00354  0.807 -0.765 -0.831      40.5047864739  235.7172180075  608.23464    -0.09873   0.00044   0.00680    0.00153  0.00132  0.00539 -0.006 -0.122  0.070 repro
 20070201 120000 54132.5000 -2735813.29869 -4013142.37679  4121159.09057  0.00259  0.00361  0.00351  0.808 -0.761 -0.827      40.5047864727  235.7172180088  608.22949    -0.09886   0.00054   0.00165    0.00153  0.00130  0.00530  0.012 -0.097  0.038 repro
 20070202 120000 54133.5000 -2735813.29920 -4013142.37701  4121159.09137  0.00259  0.00365  0.00350  0.820 -0.780 -0.833      40.5047864754  235.7172180052  608.23037    -0.09856   0.00024   0.00252    0.00150  0.00126  0.00534 -0.025 -0.119  0.044 repro
 20070203 120000 54134.5000 -2735813.29889 -4013142.37688  4121159.09095  0.00277  0.00389  0.00375  0.818 -0.778 -0.835      40.5047864742  235.7172180074  608.22988    -0.09869   0.00043   0.00204    0.00159  0.00135  0.00570 -0.009 -0.112  0.041 repro
 20070204 120000 54135.5000 -2735813.29828 -4013142.37587  4121159.09086  0.00278  0.00388  0.00376  0.814 -0.777 -0.832      40.5047864804  235.7172180066  608.22892    -0.09799   0.00036   0.00108    0.00160  0.00137  0.00570 -0.015 -0.108  0.035 repro
