*YYYYMMDD,HHMMSS,JJJJJ.JJJJ,X,Y,Z,Sx,Sy,Sz,Rxy,Rxz,Ryz,NLat,Elong,Height,dN,dE,dU,Sn,Se,Su,Rne,Rnu,Reu,Soln
20090319,120000,54909.5,-2735813.28,-4013142.338,4121159.128,0.0027,0.0037,0.0036,0.833,-0.778,-0.826,40.50478698,235.7172179,608.22136,-0.0424,-0.00545,-0.00648,0.00158,0.00125,0.00547,0.003,-0.115,-0.011,repro
20090320,120000,54910.5,-2735813.28,-4013142.339,4121159.129,0.00276,0.00378,0.00367,0.828,-0.78,-0.825,40.50478698,235.7172179,608.22315,-0.04218,-0.00552,-0.00469,0.00161,0.0013,0.00558,-0.015,-0.118,-0.012,repro
20090321,120000,54911.5,-2735813.279,-4013142.338,4121159.128,0.00308,0.00422,0.00403,0.827,-0.779,-0.824,40.50478698,235.7172179,608.22051,-0.04194,-0.00505,-0.00733,0.00179,0.00146,0.00618,-0.013,-0.147,-0.014,repro
20090322,120000,54912.5,-2735813.282,-4013142.345,4121159.132,0.00333,0.00456,0.00441,0.837,-0.781,-0.827,40.50478697,235.717218,608.22937,-0.04358,-0.00408,0.00153,0.00194,0.00153,0.00673,-0.002,-0.131,-0.018,repro
20090323,120000,54913.5,-2735813.28,-4013142.34,4121159.129,0.00312,0.00429,0.00412,0.838,-0.785,-0.83,40.50478698,235.7172179,608.2234,-0.04267,-0.00494,-0.00444,0.0018,0.00143,0.00631,-0.006,-0.141,-0.009,repro
20090324,120000,54914.5,-2735813.28,-4013142.341,4121159.13,0.00266,0.00367,0.00354,0.83,-0.779,-0.825,40.50478698,235.717218,608.2248,-0.04252,-0.00409,-0.00305,0.00155,0.00125,0.0054,-0.011,-0.129,0,repro
20090325,120000,54915.5,-2735813.283,-4013142.343,4121159.132,0.0028,0.00388,0.00372,0.833,-0.78,-0.827,40.50478697,235.7172179,608.22765,-0.04333,-0.00549,-0.00019,0.00163,0.00131,0.00569,-0.014,-0.137,0.009,repro
20090326,120000,54916.5,-2735813.28,-4013142.338,4121159.128,0.00283,0.00397,0.00375,0.83,-0.782,-0.828,40.50478698,235.7172179,608.22163,-0.04262,-0.00535,-0.0062,0.00165,0.00134,0.00577,-0.03,-0.156,0.025,repro
20090327,120000,54917.5,-2735813.278,-4013142.339,4121159.128,0.00279,0.00392,0.00373,0.834,-0.784,-0.825,40.50478698,235.717218,608.22105,-0.04232,-0.00385,-0.00679,0.00164,0.0013,0.00572,-0.038,-0.145,0.022,repro
20090328,120000,54918.5,-2735813.281,-4013142.341,4121159.13,0.00294,0.00409,0.00391,0.837,-0.781,-0.822,40.50478697,235.7172179,608.22477,-0.04319,-0.0048,-0.00308,0.00174,0.00136,0.00598,-0.025,-0.142,0.006,repro
20090329,120000,54919.5,-2735813.28,-4013142.34,4121159.129,0.00291,0.00405,0.00395,0.828,-0.777,-0.822,40.50478697,235.717218,608.22322,-0.04327,-0.00443,-0.00462,0.00173,0.00138,0.00596,-0.027,-0.097,0.015,repro
20090330,120000,54920.5,-2735813.279,-4013142.338,4121159.132,0.00272,0.0038,0.00371,0.828,-0.776,-0.821,40.50478701,235.7172179,608.22356,-0.03907,-0.00519,-0.00428,0.00163,0.00129,0.00559,-0.03,-0.099,0.02,repro
20090331,120000,54921.5,-2735813.28,-4013142.338,4121159.131,0.00281,0.00394,0.00385,0.827,-0.776,-0.821,40.504787,235.7172179,608.22303,-0.04036,-0.00577,-0.00481,0.00169,0.00134,0.00579,-0.032,-0.09,0.027,repro
20090401,120000,54922.5,-2735813.279,-4013142.34,4121159.129,0.00284,0.00399,0.00382,0.829,-0.779,-0.818,40.50478698,235.717218,608.22317,-0.04234,-0.00398,-0.00467,0.0017,0.00135,0.00581,-0.049,-0.13,0.023,repro
20090402,120000,54923.5,-2735813.281,-4013142.34,4121159.13,0.00293,0.00406,0.00391,0.836,-0.772,-0.819,40.50478698,235.7172179,608.22468,-0.04259,-0.00522,-0.00316,0.00176,0.00135,0.00595,-0.005,-0.127,0.007,repro
20090403,120000,54924.5,-2735813.282,-4013142.343,4121159.133,0.00301,0.00415,0.00405,0.836,-0.771,-0.824,40.50478698,235.7172179,608.22887,-0.04224,-0.00493,0.00103,0.00179,0.00139,0.00612,0.015,-0.108,0,repro
20090404,120000,54925.5,-2735813.279,-4013142.339,4121159.131,0.00279,0.0039,0.00376,0.832,-0.779,-0.816,40.504787,235.7172179,608.22321,-0.04069,-0.00501,-0.00464,0.00168,0.00131,0.00571,-0.05,-0.124,0.015,repro
20090405,120000,54926.5,-2735813.28,-4013142.338,4121159.129,0.00269,0.00376,0.00367,0.833,-0.781,-0.812,40.50478699,235.7172179,608.22212,-0.04162,-0.00562,-0.00572,0.00164,0.00126,0.00553,-0.063,-0.101,0.009,repro
20090406,120000,54927.5,-2735813.278,-4013142.337,4121159.128,0.00263,0.00374,0.00358,0.833,-0.779,-0.812,40.50478699,235.717218,608.22,-0.04144,-0.00424,-0.00785,0.00162,0.00124,0.00543,-0.067,-0.126,0.036,repro
20090407,120000,54928.5,-2735813.28,-4013142.339,4121159.131,0.00284,0.004,0.00383,0.838,-0.783,-0.82,40.50478699,235.7172179,608.22411,-0.04084,-0.00536,-0.00373,0.00171,0.00131,0.00585,-0.047,-0.132,0.023,repro
20090408,120000,54929.5,-2735813.279,-4013142.337,4121159.131,0.00282,0.00391,0.00378,0.836,-0.784,-0.819,40.504787,235.7172179,608.22224,-0.03965,-0.00558,-0.0056,0.00168,0.0013,0.00575,-0.041,-0.12,-0.002,repro
20090409,120000,54930.5,-2735813.281,-4013142.34,4121159.131,0.00275,0.00384,0.0037,0.835,-0.779,-0.817,40.50478699,235.7172179,608.22503,-0.04127,-0.00567,-0.00281,0.00165,0.00128,0.00562,-0.039,-0.126,0.01,repro
20090410,120000,54931.5,-2735813.279,-4013142.338,4121159.129,0.00274,0.00382,0.00369,0.833,-0.78,-0.813,40.50478699,235.7172179,608.22201,-0.04132,-0.00536,-0.00583,0.00166,0.00128,0.0056,-0.057,-0.119,0.01,repro
20090411,120000,54932.5,-2735813.278,-4013142.336,4121159.128,0.00275,0.00383,0.00372,0.831,-0.782,-0.817,40.50478699,235.7172179,608.21949,-0.04148,-0.00545,-0.00836,0.00165,0.00129,0.00563,-0.051,-0.112,0.006,repro
20090412,120000,54933.5,-2735813.278,-4013142.335,4121159.128,0.00276,0.00386,0.00374,0.835,-0.78,-0.82,40.504787,235.7172179,608.21868,-0.04058,-0.00546,-0.00916,0.00166,0.00128,0.00566,-0.038,-0.114,0.018,repro
20090413,120000,54934.5,-2735813.277,-4013142.334,4121159.124,0.00285,0.00402,0.00388,0.832,-0.78,-0.814,40.50478698,235.7172179,608.2152,-0.0425,-0.00547,-0.01264,0.00174,0.00134,0.00587,-0.062,-0.114,0.028,repro
20090414,120000,54935.5,-2735813.281,-4013142.34,4121159.131,0.00292,0.00409,0.00394,0.833,-0.783,-0.81,40.50478698,235.7172179,608.22555,-0.04191,-0.00555,-0.00229,0.00178,0.00137,0.00598,-0.074,-0.12,0.008,repro
20090415,120000,54936.5,-2735813.283,-4013142.343,4121159.133,0.00273,0.00383,0.00371,0.832,-0.776,-0.817,40.50478698,235.7172179,608.22897,-0.04215,-0.00573,0.00113,0.00165,0.00128,0.00561,-0.038,-0.111,0.025,repro
20090416,120000,54937.5,-2735813.278,-4013142.336,4121159.127,0.00275,0.00385,0.00377,0.832,-0.775,-0.818,40.50478699,235.7172179,608.21882,-0.04113,-0.0057,-0.00903,0.00167,0.00129,0.00567,-0.031,-0.092,0.022,repro
20090417,120000,54938.5,-2735813.278,-4013142.337,4121159.129,0.00284,0.004,0.00384,0.837,-0.775,-0.818,40.504787,235.7172179,608.21999,-0.04055,-0.0047,-0.00785,0.00173,0.00131,0.00583,-0.032,-0.128,0.032,repro
20090418,120000,54939.5,-2735813.278,-4013142.336,4121159.125,0.00291,0.00407,0.00392,0.824,-0.774,-0.813,40.50478697,235.7172179,608.21699,-0.04329,-0.0052,-0.01086,0.00176,0.0014,0.00594,-0.048,-0.116,0.018,repro
20090419,120000,54940.5,-2735813.28,-4013142.339,4121159.132,0.00278,0.00388,0.00374,0.831,-0.774,-0.817,40.504787,235.7172179,608.22521,-0.0401,-0.00525,-0.00264,0.00168,0.00131,0.00568,-0.03,-0.123,0.019,repro
20090420,120000,54941.5,-2735813.28,-4013142.34,4121159.134,0.00278,0.00392,0.00377,0.833,-0.774,-0.815,40.50478701,235.717218,608.22659,-0.03939,-0.00438,-0.00125,0.0017,0.0013,0.00572,-0.043,-0.118,0.033,repro
20090421,120000,54942.5,-2735813.28,-4013142.339,4121159.132,0.00285,0.00402,0.0039,0.822,-0.777,-0.812,40.504787,235.7172179,608.22459,-0.04015,-0.00494,-0.00325,0.00174,0.00138,0.00588,-0.069,-0.099,0.032,repro
20090422,120000,54943.5,-2735813.282,-4013142.341,4121159.133,0.00277,0.0039,0.00375,0.831,-0.776,-0.817,40.504787,235.7172179,608.22706,-0.04053,-0.00573,-0.00078,0.00168,0.00131,0.0057,-0.046,-0.121,0.032,repro
20090423,120000,54944.5,-2735813.282,-4013142.343,4121159.134,0.00277,0.0039,0.00374,0.832,-0.778,-0.818,40.50478699,235.7172179,608.22937,-0.04116,-0.00504,0.00153,0.00167,0.0013,0.00569,-0.045,-0.127,0.028,repro
20090424,120000,54945.5,-2735813.281,-4013142.342,4121159.132,0.00277,0.00386,0.00375,0.828,-0.776,-0.816,40.50478699,235.717218,608.22695,-0.04165,-0.00433,-0.00089,0.00167,0.00131,0.00567,-0.041,-0.106,0.015,repro
20090425,120000,54946.5,-2735813.279,-4013142.34,4121159.129,0.00263,0.0037,0.00358,0.826,-0.774,-0.811,40.50478698,235.717218,608.22292,-0.04205,-0.0043,-0.00492,0.00161,0.00126,0.0054,-0.057,-0.107,0.028,repro
20090426,120000,54947.5,-2735813.279,-4013142.339,4121159.134,0.00274,0.00384,0.00372,0.828,-0.774,-0.813,40.50478702,235.7172179,608.22557,-0.03801,-0.00459,-0.00227,0.00167,0.0013,0.00562,-0.048,-0.112,0.022,repro
20090427,120000,54948.5,-2735813.281,-4013142.34,4121159.132,0.00266,0.00376,0.00365,0.826,-0.772,-0.809,40.50478699,235.7172179,608.22558,-0.04145,-0.00535,-0.00226,0.00165,0.00128,0.00549,-0.06,-0.103,0.034,repro
20090428,120000,54949.5,-2735813.28,-4013142.339,4121159.131,0.00273,0.00383,0.00369,0.832,-0.773,-0.815,40.504787,235.7172179,608.22389,-0.04049,-0.00559,-0.00395,0.00167,0.00128,0.0056,-0.036,-0.119,0.024,repro
20090429,120000,54950.5,-2735813.279,-4013142.337,4121159.131,0.00266,0.00371,0.00359,0.826,-0.774,-0.817,40.50478701,235.7172179,608.22219,-0.03904,-0.00536,-0.00566,0.0016,0.00127,0.00544,-0.033,-0.114,0.016,repro
20090430,120000,54951.5,-2735813.28,-4013142.34,4121159.133,0.0028,0.00386,0.00376,0.824,-0.782,-0.819,40.504787,235.7172179,608.22578,-0.03991,-0.00502,-0.00206,0.00165,0.00134,0.00569,-0.048,-0.108,-0.004,repro
20090501,120000,54952.5,-2735813.283,-4013142.341,4121159.137,0.00285,0.00398,0.0039,0.82,-0.775,-0.813,40.50478702,235.7172179,608.23052,-0.03819,-0.00681,0.00268,0.00173,0.00138,0.00585,-0.054,-0.087,0.014,repro
20090502,120000,54953.5,-2735813.281,-4013142.341,4121159.142,0.00312,0.00433,0.00419,0.831,-0.779,-0.815,40.50478705,235.7172179,608.23248,-0.03421,-0.00532,0.00463,0.00187,0.00147,0.00635,-0.045,-0.119,0,repro
20090503,120000,54954.5,-2735813.281,-4013142.339,4121159.135,0.00325,0.00447,0.00439,0.83,-0.775,-0.815,40.50478701,235.7172179,608.22675,-0.03851,-0.00576,-0.0011,0.00196,0.00153,0.00661,-0.026,-0.099,-0.011,repro
20090504,120000,54955.5,-2735813.278,-4013142.339,4121159.135,0.00314,0.00437,0.00421,0.828,-0.771,-0.81,40.50478703,235.717218,608.22553,-0.03725,-0.0042,-0.00232,0.00192,0.00149,0.00639,-0.041,-0.123,0.012,repro
20090505,120000,54956.5,-2735813.28,-4013142.338,4121159.139,0.00316,0.00438,0.00425,0.828,-0.773,-0.813,40.50478705,235.7172179,608.22908,-0.03427,-0.00611,0.00124,0.00191,0.0015,0.00643,-0.034,-0.112,0.002,repro
20090506,120000,54957.5,-2735813.279,-4013142.338,4121159.134,0.00328,0.00452,0.0044,0.834,-0.78,-0.815,40.50478703,235.7172179,608.22463,-0.03734,-0.005,-0.00321,0.00197,0.00152,0.00666,-0.041,-0.114,-0.011,repro
20090507,120000,54958.5,-2735813.277,-4013142.337,4121159.13,0.00279,0.00386,0.00371,0.829,-0.779,-0.816,40.50478701,235.717218,608.22102,-0.03917,-0.00441,-0.00682,0.00166,0.00132,0.00566,-0.044,-0.13,-0.001,repro
20090508,120000,54959.5,-2735813.278,-4013142.338,4121159.131,0.00276,0.00383,0.00369,0.828,-0.779,-0.81,40.504787,235.717218,608.22298,-0.03962,-0.004,-0.00486,0.00167,0.0013,0.0056,-0.063,-0.125,-0.001,repro
20090509,120000,54960.5,-2735813.279,-4013142.339,4121159.13,0.00282,0.00387,0.00378,0.83,-0.782,-0.815,40.50478699,235.717218,608.22271,-0.04095,-0.00427,-0.00514,0.00168,0.00132,0.00572,-0.049,-0.109,-0.02,repro
20090510,120000,54961.5,-2735813.281,-4013142.34,4121159.135,0.00281,0.00388,0.00375,0.832,-0.782,-0.816,40.50478701,235.7172179,608.22792,-0.03868,-0.00523,0.00008,0.00167,0.00131,0.0057,-0.047,-0.126,-0.005,repro
20090511,120000,54962.5,-2735813.28,-4013142.338,4121159.132,0.00276,0.0038,0.00369,0.827,-0.78,-0.815,40.50478701,235.7172179,608.22337,-0.03957,-0.00568,-0.00447,0.00165,0.00131,0.0056,-0.046,-0.116,-0.01,repro
20090512,120000,54963.5,-2735813.28,-4013142.34,4121159.133,0.00272,0.00376,0.00365,0.832,-0.783,-0.815,40.504787,235.7172179,608.2262,-0.04022,-0.00467,-0.00164,0.00163,0.00127,0.00553,-0.054,-0.118,-0.01,repro
20090513,120000,54964.5,-2735813.28,-4013142.341,4121159.136,0.00284,0.00394,0.00376,0.832,-0.779,-0.813,40.50478702,235.717218,608.22904,-0.0383,-0.00423,0.00119,0.00171,0.00133,0.00575,-0.05,-0.147,0,repro
20090514,120000,54965.5,-2735813.277,-4013142.336,4121159.132,0.00274,0.00376,0.00367,0.825,-0.775,-0.814,40.50478702,235.7172179,608.2216,-0.03749,-0.00444,-0.00624,0.00164,0.0013,0.00554,-0.034,-0.106,-0.012,repro
20090515,120000,54966.5,-2735813.278,-4013142.337,4121159.133,0.00274,0.00377,0.00369,0.826,-0.775,-0.813,40.50478702,235.7172179,608.22302,-0.03742,-0.00524,-0.00482,0.00165,0.0013,0.00556,-0.037,-0.098,-0.009,repro
20090516,120000,54967.5,-2735813.278,-4013142.335,4121159.13,0.00277,0.00382,0.00374,0.819,-0.776,-0.812,40.50478701,235.7172179,608.22026,-0.03892,-0.00557,-0.00759,0.00167,0.00134,0.00563,-0.054,-0.095,-0.004,repro
20090517,120000,54968.5,-2735813.279,-4013142.336,4121159.132,0.00271,0.00375,0.00365,0.826,-0.775,-0.815,40.50478702,235.7172179,608.22206,-0.03827,-0.00598,-0.00577,0.00163,0.00129,0.00551,-0.037,-0.107,0.002,repro
20090518,120000,54969.5,-2735813.279,-4013142.338,4121159.136,0.00264,0.0036,0.00352,0.818,-0.769,-0.813,40.50478703,235.7172179,608.22597,-0.0366,-0.00546,-0.00187,0.00158,0.00128,0.00531,-0.023,-0.106,-0.013,repro
20090519,120000,54970.5,-2735813.279,-4013142.337,4121159.133,0.00287,0.00399,0.00384,0.828,-0.778,-0.821,40.50478702,235.7172179,608.22334,-0.03816,-0.00516,-0.0045,0.0017,0.00136,0.00585,-0.032,-0.124,0.014,repro
20090520,120000,54971.5,-2735813.28,-4013142.339,4121159.134,0.0026,0.00361,0.00352,0.825,-0.774,-0.816,40.50478702,235.7172179,608.22609,-0.03834,-0.00516,-0.00176,0.00157,0.00124,0.00531,-0.033,-0.103,0.006,repro
20090521,120000,54972.5,-2735813.279,-4013142.336,4121159.135,0.00285,0.00394,0.00378,0.829,-0.778,-0.816,40.50478704,235.7172179,608.22441,-0.03624,-0.00586,-0.00343,0.0017,0.00135,0.00576,-0.039,-0.136,-0.002,repro
20090522,120000,54973.5,-2735813.279,-4013142.337,4121159.135,0.00268,0.00373,0.00357,0.828,-0.776,-0.819,40.50478704,235.7172179,608.22482,-0.03623,-0.00544,-0.00303,0.0016,0.00127,0.00544,-0.033,-0.135,0.011,repro
20090523,120000,54974.5,-2735813.277,-4013142.336,4121159.132,0.00272,0.00378,0.00362,0.827,-0.777,-0.817,40.50478702,235.7172179,608.22112,-0.03756,-0.00469,-0.00672,0.00162,0.00129,0.00552,-0.041,-0.135,0.012,repro
20090524,120000,54975.5,-2735813.279,-4013142.338,4121159.132,0.00264,0.00366,0.0035,0.826,-0.776,-0.815,40.50478701,235.7172179,608.22331,-0.03931,-0.00488,-0.00453,0.00158,0.00126,0.00534,-0.043,-0.136,0.007,repro
20090525,120000,54976.5,-2735813.28,-4013142.339,4121159.134,0.00263,0.00368,0.00351,0.826,-0.775,-0.817,40.50478702,235.7172179,608.22598,-0.03808,-0.00549,-0.00187,0.00158,0.00126,0.00536,-0.042,-0.138,0.026,repro
20090526,120000,54977.5,-2735813.28,-4013142.339,4121159.136,0.00265,0.00372,0.00359,0.823,-0.771,-0.819,40.50478703,235.7172179,608.22672,-0.03723,-0.00561,-0.00112,0.00159,0.00128,0.00543,-0.028,-0.115,0.032,repro
20090527,120000,54978.5,-2735813.281,-4013142.341,4121159.137,0.00267,0.00379,0.00362,0.824,-0.771,-0.819,40.50478702,235.7172179,608.22933,-0.03752,-0.00492,0.00149,0.00162,0.00129,0.00551,-0.037,-0.126,0.048,repro
20090528,120000,54979.5,-2735813.28,-4013142.341,4121159.139,0.0029,0.00408,0.00389,0.827,-0.773,-0.821,40.50478704,235.717218,608.23085,-0.03606,-0.00437,0.00301,0.00173,0.00139,0.00594,-0.027,-0.136,0.036,repro
20090529,120000,54980.5,-2735813.282,-4013142.342,4121159.139,0.00263,0.00374,0.00353,0.826,-0.774,-0.822,40.50478703,235.7172179,608.23169,-0.03651,-0.00527,0.00384,0.00158,0.00127,0.00541,-0.036,-0.148,0.049,repro
20090530,120000,54981.5,-2735813.282,-4013142.342,4121159.139,0.00285,0.00402,0.00379,0.815,-0.772,-0.819,40.50478703,235.7172179,608.23153,-0.03729,-0.00565,0.00368,0.0017,0.00141,0.00582,-0.046,-0.15,0.042,repro
20090531,120000,54982.5,-2735813.281,-4013142.34,4121159.137,0.00266,0.00374,0.00357,0.826,-0.771,-0.82,40.50478703,235.7172179,608.2284,-0.03717,-0.00557,0.00055,0.0016,0.00127,0.00544,-0.025,-0.131,0.034,repro
20090601,120000,54983.5,-2735813.282,-4013142.341,4121159.137,0.0034,0.00474,0.00454,0.833,-0.779,-0.824,40.50478702,235.7172179,608.22972,-0.03768,-0.0058,0.00188,0.00201,0.00159,0.00693,-0.021,-0.136,0.012,repro
20090602,120000,54984.5,-2735813.279,-4013142.336,4121159.134,0.00282,0.00397,0.00379,0.825,-0.776,-0.822,40.50478703,235.7172179,608.22338,-0.0364,-0.00583,-0.00446,0.00168,0.00135,0.00578,-0.034,-0.13,0.033,repro
20090603,120000,54985.5,-2735813.277,-4013142.336,4121159.134,0.00313,0.00438,0.00418,0.832,-0.779,-0.823,40.50478704,235.7172179,608.22262,-0.03615,-0.00498,-0.00523,0.00185,0.00147,0.00639,-0.031,-0.139,0.021,repro
20090604,120000,54986.5,-2735813.279,-4013142.338,4121159.137,0.00303,0.00425,0.00405,0.829,-0.779,-0.822,40.50478704,235.7172179,608.22654,-0.03567,-0.00554,-0.00131,0.0018,0.00143,0.00619,-0.038,-0.141,0.029,repro
20090605,120000,54987.5,-2735813.281,-4013142.342,4121159.14,0.00286,0.00401,0.00382,0.826,-0.776,-0.823,40.50478704,235.7172179,608.23191,-0.03601,-0.00491,0.00407,0.00169,0.00137,0.00584,-0.03,-0.141,0.029,repro
20090606,120000,54988.5,-2735813.279,-4013142.338,4121159.136,0.00259,0.00365,0.00347,0.824,-0.775,-0.824,40.50478704,235.7172179,608.2256,-0.03606,-0.00509,-0.00224,0.00154,0.00125,0.0053,-0.031,-0.137,0.039,repro
20090607,120000,54989.5,-2735813.28,-4013142.339,4121159.138,0.00253,0.0036,0.00343,0.82,-0.771,-0.825,40.50478704,235.7172179,608.22863,-0.03535,-0.0053,0.00079,0.00151,0.00124,0.00523,-0.027,-0.128,0.056,repro
20090608,120000,54990.5,-2735813.281,-4013142.34,4121159.138,0.00247,0.00356,0.00332,0.82,-0.773,-0.827,40.50478703,235.7172179,608.22987,-0.03629,-0.00566,0.00203,0.00147,0.00121,0.00511,-0.039,-0.161,0.075,repro
20090609,120000,54991.5,-2735813.281,-4013142.338,4121159.138,0.0029,0.00411,0.00386,0.826,-0.777,-0.825,40.50478704,235.7172179,608.22886,-0.03522,-0.00651,0.00101,0.00171,0.00139,0.00595,-0.035,-0.157,0.051,repro
20090610,120000,54992.5,-2735813.28,-4013142.338,4121159.138,0.00267,0.00377,0.00354,0.816,-0.774,-0.826,40.50478704,235.7172179,608.22779,-0.03527,-0.00588,-0.00005,0.00156,0.00131,0.00544,-0.032,-0.157,0.048,repro
20090611,120000,54993.5,-2735813.281,-4013142.338,4121159.138,0.00251,0.00355,0.00333,0.818,-0.774,-0.826,40.50478704,235.7172179,608.22827,-0.03579,-0.00639,0.00043,0.00147,0.00123,0.00512,-0.034,-0.159,0.047,repro
20090612,120000,54994.5,-2735813.279,-4013142.336,4121159.134,0.00254,0.00358,0.00335,0.816,-0.774,-0.825,40.50478704,235.7172179,608.22348,-0.03611,-0.00609,-0.00436,0.00149,0.00125,0.00517,-0.034,-0.164,0.046,repro
20090613,120000,54995.5,-2735813.28,-4013142.339,4121159.138,0.00269,0.00378,0.00352,0.824,-0.779,-0.829,40.50478704,235.7172179,608.22858,-0.03553,-0.00577,0.00074,0.00155,0.00129,0.00546,-0.024,-0.176,0.036,repro
20090614,120000,54996.5,-2735813.281,-4013142.341,4121159.14,0.00262,0.00371,0.00346,0.817,-0.775,-0.825,40.50478704,235.7172179,608.23146,-0.03559,-0.00552,0.00361,0.00154,0.00129,0.00535,-0.038,-0.169,0.048,repro
20090615,120000,54997.5,-2735813.28,-4013142.34,4121159.14,0.00267,0.00375,0.00353,0.817,-0.777,-0.828,40.50478705,235.7172179,608.23045,-0.03478,-0.00522,0.00261,0.00155,0.00131,0.00544,-0.032,-0.155,0.037,repro
20090616,120000,54998.5,-2735813.284,-4013142.344,4121159.143,0.00267,0.00374,0.00354,0.819,-0.775,-0.828,40.50478704,235.7172179,608.23658,-0.03538,-0.00593,0.00874,0.00155,0.0013,0.00543,-0.019,-0.147,0.035,repro
20090617,120000,54999.5,-2735813.283,-4013142.342,4121159.141,0.00272,0.0038,0.00363,0.819,-0.774,-0.827,40.50478704,235.7172179,608.23324,-0.03563,-0.00617,0.0054,0.00159,0.00132,0.00554,-0.014,-0.131,0.027,repro
20090618,120000,55000.5,-2735813.285,-4013142.346,4121159.142,0.00288,0.00403,0.0038,0.822,-0.777,-0.827,40.50478702,235.7172179,608.2375,-0.03787,-0.00581,0.00966,0.00167,0.00139,0.00585,-0.024,-0.156,0.028,repro
20090619,120000,55001.5,-2735813.281,-4013142.339,4121159.139,0.00306,0.00428,0.00404,0.826,-0.779,-0.828,40.50478704,235.7172179,608.22936,-0.03526,-0.00597,0.00152,0.00178,0.00146,0.00622,-0.024,-0.157,0.025,repro
20090620,120000,55002.5,-2735813.282,-4013142.341,4121159.137,0.00279,0.00391,0.00369,0.822,-0.772,-0.824,40.50478702,235.7172179,608.23023,-0.0377,-0.00607,0.00238,0.00164,0.00135,0.00567,-0.016,-0.155,0.032,repro
20090621,120000,55003.5,-2735813.281,-4013142.34,4121159.139,0.00267,0.00375,0.00357,0.821,-0.777,-0.829,40.50478704,235.7172179,608.2305,-0.03549,-0.00547,0.00266,0.00156,0.00129,0.00546,-0.022,-0.139,0.036,repro
20090622,120000,55004.5,-2735813.281,-4013142.341,4121159.137,0.00264,0.00372,0.00352,0.818,-0.774,-0.827,40.50478702,235.7172179,608.22972,-0.03739,-0.0053,0.00188,0.00154,0.00129,0.00539,-0.025,-0.145,0.043,repro
20090623,120000,55005.5,-2735813.282,-4013142.341,4121159.14,0.00264,0.00372,0.00351,0.821,-0.777,-0.827,40.50478704,235.7172179,608.23211,-0.03562,-0.00561,0.00427,0.00154,0.00128,0.00539,-0.027,-0.152,0.038,repro
20090624,120000,55006.5,-2735813.281,-4013142.34,4121159.138,0.00288,0.00406,0.00386,0.822,-0.775,-0.826,40.50478703,235.7172179,608.23012,-0.03651,-0.00564,0.00228,0.0017,0.00139,0.0059,-0.026,-0.135,0.04,repro
20090625,120000,55007.5,-2735813.283,-4013142.341,4121159.14,0.00336,0.00471,0.0045,0.829,-0.779,-0.827,40.50478704,235.7172179,608.23279,-0.03626,-0.00637,0.00495,0.00197,0.00159,0.00688,-0.024,-0.134,0.027,repro
20090626,120000,55008.5,-2735813.283,-4013142.342,4121159.141,0.00248,0.00359,0.00334,0.813,-0.769,-0.831,40.50478704,235.7172179,608.23328,-0.03587,-0.00592,0.00544,0.00147,0.00125,0.00515,-0.029,-0.161,0.093,repro
20090627,120000,55009.5,-2735813.281,-4013142.339,4121159.141,0.00266,0.00376,0.00355,0.824,-0.782,-0.832,40.50478706,235.7172179,608.23109,-0.03385,-0.00616,0.00325,0.00154,0.00128,0.00546,-0.031,-0.148,0.041,repro
20090628,120000,55010.5,-2735813.282,-4013142.34,4121159.14,0.00255,0.00362,0.00341,0.818,-0.772,-0.829,40.50478705,235.7172179,608.2316,-0.035,-0.00629,0.00376,0.0015,0.00125,0.00524,-0.019,-0.148,0.053,repro
20090629,120000,55011.5,-2735813.282,-4013142.341,4121159.14,0.00273,0.00383,0.00363,0.817,-0.772,-0.829,40.50478705,235.7172179,608.23173,-0.03514,-0.00581,0.00389,0.00159,0.00134,0.00557,-0.015,-0.146,0.044,repro
20090630,120000,55012.5,-2735813.283,-4013142.342,4121159.142,0.00248,0.0035,0.00332,0.818,-0.773,-0.828,40.50478705,235.7172179,608.23486,-0.03505,-0.00619,0.00702,0.00145,0.00121,0.00508,-0.022,-0.14,0.048,repro
20090701,120000,55013.5,-2735813.282,-4013142.341,4121159.142,0.00263,0.00369,0.00355,0.818,-0.771,-0.828,40.50478705,235.7172179,608.23322,-0.03431,-0.00581,0.00537,0.00154,0.00129,0.0054,-0.01,-0.119,0.041,repro
20090702,120000,55014.5,-2735813.285,-4013142.347,4121159.146,0.00317,0.00445,0.00423,0.829,-0.778,-0.828,40.50478704,235.7172179,608.24095,-0.03602,-0.0048,0.0131,0.00186,0.0015,0.00649,-0.019,-0.146,0.031,repro
20090703,120000,55015.5,-2735813.282,-4013142.34,4121159.141,0.00258,0.00366,0.00345,0.817,-0.775,-0.828,40.50478705,235.7172179,608.23134,-0.03461,-0.00618,0.0035,0.00151,0.00127,0.0053,-0.031,-0.148,0.052,repro
20090704,120000,55016.5,-2735813.281,-4013142.339,4121159.141,0.00234,0.00332,0.00319,0.816,-0.769,-0.827,40.50478705,235.7172179,608.23103,-0.03423,-0.00596,0.00319,0.00139,0.00116,0.00484,-0.016,-0.112,0.058,repro
20090705,120000,55017.5,-2735813.283,-4013142.343,4121159.143,0.00246,0.00348,0.00332,0.82,-0.771,-0.827,40.50478705,235.7172179,608.23567,-0.03511,-0.00588,0.00783,0.00146,0.0012,0.00506,-0.015,-0.127,0.046,repro
